user_account_id,user_lifetime,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage,user_intake,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,n_months
985630,433.0,1.3333333333333333,19.126666666666665,7.7333333333333325,21.0,1.3333333333333333,6.5,111.33333333333331,5.573333333333332,145.67333333333332,1.8500000000000003,14.513333333333335,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,95.33333333333331,5.37,144.32333333333332,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,29.66666666666667,2.16,0.2066666666666667,5.666666666666668,7.0,0.42,5.666666666666668,20.666666666666668,1.24,5.666666666666668,0.0,0.0,5.666666666666668,6.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,3.6666666666666665,17.5,424.06,0.0,420.8366666666666,0.0,95.33333333333331,25.33333333333333,59.66666666666666,0.0,0.0,0,1,1,0,1,3
216690,1605.0,0.6666666666666666,0.09333333333333334,14.086666666666664,16.333333333333332,2.6666666666666665,14.18,45.0,13.016666666666666,64.23,5.1033333333333335,16.916666666666668,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,2.333333333333333,0.25,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,59.0,1.07,0.05666666666666665,2.6666666666666665,0.0,0.0,2.6666666666666665,16.0,0.96,2.6666666666666665,0.0,0.0,2.6666666666666665,12.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,9.0,33.181666666666665,142.07666666666668,0.0,4.286666666666666,0.0,153.0,0.0,59.33333333333334,0.0,0.0,0,1,1,0,1,3
430178,635.0,0.6666666666666666,0.3633333333333333,56.86000000000001,5.666666666666668,7.0,36.66666666666666,174.0,15.340000000000002,120.80333333333334,0.8433333333333334,5.6099999999999985,0.6666666666666666,1.3333333333333333,0.05,0.16666666666666666,0.6666666666666666,101.33333333333331,12.246666666666668,81.6566666666667,0.6666666666666666,1.3333333333333333,0.05,0.16666666666666666,0.6666666666666666,58.0,3.296666666666667,0.08666666666666667,1.6666666666666667,8.666666666666666,0.52,1.6666666666666667,46.33333333333334,2.5,1.6666666666666667,2.6666666666666665,0.24,1.6666666666666667,35.666666666666664,0.0,3.0,0.0,602.0,166.56,38.22666666666667,12.666666666666664,24.0,134.0,390.93,0.0,249.24,0.0,176.33333333333337,30.33333333333333,135.66666666666666,1.6666666666666667,784.5366666666667,0,1,1,1,1,3
1031532,328.0,4.0,8.756666666666668,4.553333333333333,42.0,0.6666666666666666,4.5,20.33333333333333,2.453333333333333,16.740000000000002,0.3566666666666667,2.3433333333333333,4.0,0.0,0.0,0.0,4.0,14.666666666666664,2.453333333333333,16.326666666666664,4.0,0.0,0.0,0.0,4.0,32.333333333333336,2.1,0.12,21.33333333333333,4.333333333333333,0.26,21.33333333333333,25.0,1.5,21.33333333333333,0.0,0.0,21.33333333333333,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,4.0,25.5,58.98333333333333,0.0,55.59333333333333,0.0,180.0,21.33333333333333,134.66666666666666,0.0,0.0,0,1,1,0,1,3
444784,692.0,3.6666666666666665,3.186666666666667,3.763333333333333,27.33333333333333,1.0,5.0,21.66666666666667,3.763333333333333,28.91666666666667,1.3233333333333333,8.823333333333334,3.6666666666666665,0.0,0.0,0.0,3.6666666666666665,9.333333333333334,1.4,9.34,3.6666666666666665,0.0,0.0,0.0,3.6666666666666665,0.6666666666666666,0.0,0.0,52.33333333333334,0.0,0.0,52.33333333333334,0.0,0.0,52.33333333333334,0.0,0.0,52.33333333333334,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,3.0,15.0,105.17,0.0,26.84666666666667,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0,1,1,0,1,3
931383,5334.333333333333,5.0,7.116666666666667,7.699999999999998,23.0,1.3333333333333333,10.333333333333334,6.666666666666668,0.44,2.9333333333333336,0.29,1.9333333333333331,5.666666666666668,0.0,0.0,0.0,5.666666666666668,2.6666666666666665,0.44,2.9333333333333336,5.666666666666668,0.0,0.0,0.0,5.666666666666668,124.0,7.259999999999999,0.06,5.0,0.0,0.0,5.0,121.0,7.259999999999999,5.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,5.666666666666668,25.66666666666667,6.466666666666666,0.0,6.466666666666666,0.0,300.3333333333333,0.0,293.0,0.0,0.0,1,1,1,0,1,3
315020,1483.0,2.6666666666666665,15.676666666666668,2.083333333333333,495.0,0.0,0.0,5.666666666666668,0.3433333333333333,3.39,0.2266666666666667,1.98,6.333333333333332,0.0,0.0,0.0,6.333333333333332,1.3333333333333333,0.32666666666666666,2.1733333333333333,6.333333333333332,0.6666666666666666,0.016666666666666666,0.21666666666666667,6.333333333333332,29.66666666666667,1.74,0.06,2.6666666666666665,0.0,0.0,2.6666666666666665,29.0,1.74,2.6666666666666665,0.0,0.0,2.6666666666666665,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1307.0,0.6666666666666666,4.0,6.183333333333334,0.0,2.5066666666666664,0.21666666666666667,106.66666666666669,0.0,91.66666666666669,12.666666666666664,0.0,0,1,1,0,0,3
425234,15916.0,436.66666666666674,0.0,0.0,1307.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,436.66666666666674,0.0,0.0,0.0,436.66666666666674,0.0,0.0,0.0,436.66666666666674,0.0,0.0,0.0,436.66666666666674,0.0,0.0,0.0,1307.0,0.0,0.0,1307.0,0.0,0.0,1307.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,3
302634,1671.0,1.6666666666666667,4.586666666666667,4.463333333333334,22.0,1.0,3.8333333333333335,15.666666666666664,1.5633333333333332,11.82,0.7533333333333333,5.016666666666667,2.333333333333333,0.0,0.0,0.0,2.333333333333333,5.0,0.5066666666666667,3.3766666666666665,2.333333333333333,0.3333333333333333,0.02333333333333333,0.29,2.333333333333333,49.0,2.9,0.06999999999999999,1.6666666666666667,0.0,0.0,1.6666666666666667,47.33333333333334,2.84,1.6666666666666667,0.6666666666666666,0.06,1.6666666666666667,10.0,0.16,3.0,0.16,1.0,0.1,0.0,54.66666666666666,2.333333333333333,14.5,22.356666666666666,0.0,8.763333333333334,0.29,139.0,0.0,134.0,2.0,3.3466666666666667,0,1,1,1,1,3
284610,1528.0,6.333333333333332,6.8,0.0,1307.0,0.0,0.0,5.0,0.0,0.81,0.0,0.59,6.333333333333332,0.0,0.0,0.0,6.333333333333332,0.0,0.0,0.0,6.333333333333332,0.0,0.0,0.0,6.333333333333332,0.0,0.0,0.0,1307.0,0.0,0.0,1307.0,0.0,0.0,1307.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,0.0,0.0,2.9633333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,3
311804,1376.0,0.6666666666666666,1.2666666666666668,13.05,13.0,1.6666666666666667,11.01,34.666666666666664,2.373333333333333,21.286666666666665,0.26666666666666666,1.8766666666666667,2.333333333333333,0.0,0.0,0.0,2.333333333333333,9.0,1.3233333333333337,8.81,2.333333333333333,3.0,0.3333333333333333,3.966666666666667,2.333333333333333,233.33333333333331,10.676666666666668,0.07666666666666666,0.6666666666666666,1.3333333333333333,0.08,0.6666666666666666,169.33333333333334,10.06,0.6666666666666666,4.333333333333333,0.39,0.6666666666666666,14.333333333333336,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1307.0,10.0,35.01833333333334,62.23333333333333,0.0,34.43333333333334,7.933333333333334,761.0,4.666666666666667,533.3333333333334,8.666666666666666,0.0,0,1,1,0,1,3
209630,2017.0,0.3333333333333333,8.663333333333334,9.12,32.0,0.6666666666666666,8.013333333333334,45.66666666666666,8.096666666666668,71.50333333333333,1.7933333333333337,11.553333333333335,2.0,1.3333333333333333,0.9566666666666668,3.3233333333333337,2.0,27.0,6.506666666666668,43.37333333333334,2.0,7.333333333333332,1.1733333333333331,4.806666666666667,2.0,83.66666666666667,0.9233333333333336,0.08666666666666667,0.3333333333333333,1.3333333333333333,0.08,0.3333333333333333,4.333333333333333,0.26,0.3333333333333333,6.0,0.51,0.3333333333333333,28.0,0.0,4.0,0.0,3.333333333333333,0.5666666666666667,0.1,466.66666666666674,6.0,34.04,176.70333333333335,6.646666666666667,130.75666666666666,9.173333333333334,501.33333333333326,23.33333333333333,76.33333333333333,10.333333333333334,0.7599999999999999,0,1,1,1,1,3
1191811,15947.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
1190231,15947.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
1193712,15947.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
1196643,15947.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
345612,1394.0,6.666666666666668,10.786666666666667,7.460000000000001,33.666666666666664,0.6666666666666666,8.0,63.33333333333334,7.460000000000001,51.35333333333333,0.5299999999999999,3.516666666666667,6.666666666666668,0.6666666666666666,0.05,0.16666666666666666,6.666666666666668,35.0,6.243333333333332,41.61000000000001,6.666666666666668,4.0,0.14333333333333334,1.2933333333333332,6.666666666666668,0.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0,0.0,909.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,1307.0,2.6666666666666665,32.0,192.56000000000003,0.16666666666666666,150.6266666666667,1.7933333333333332,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,1,0,0,1,3
432995,582.0,2.0,0.03,1.8166666666666669,23.0,1.0,6.5,33.0,1.7266666666666666,11.813333333333333,0.93,4.3500000000000005,2.0,0.0,0.0,0.0,2.0,13.666666666666664,0.9633333333333332,6.423333333333333,2.0,0.0,0.0,0.0,2.0,6.0,0.09000000000000001,0.05,7.666666666666668,0.0,0.0,7.666666666666668,2.0,0.04,7.666666666666668,0.0,0.0,7.666666666666668,117.33333333333331,4.666666666666667,1.0,0.0,0.0,0.0,0.0,1307.0,2.0,14.5,25.566666666666666,0.0,10.313333333333333,0.0,15.333333333333336,0.0,3.333333333333333,0.0,0.0,0,1,1,0,1,3
